sku,pricing_group_id,product_id,product_name,ml_item_ids,origin_ml_item_id,title,current_price,current_profit,current_margin_pct,experimental_price,experimental_profit,experimental_margin_pct,target_margin_pct,supplier_cost,fee_amount,shipping_amount,tax_rate,visits_30d,visits_90d,visits_150d,sales_30d,sales_90d,sales_150d,stock,price_to_win,catalog_synchronized_pair,sync_confirmed
VTK012419,VTK012419|MLB42006938,77cac895-8f6d-4f6a-a695-13d02bef6dcc,Bateria Cr2477 Cartela Com 5 Unidades Flex,"[""MLB7111709620"",""MLB4880580805""]",MLB7111709620,Bateria Cr2477 Cartela Com 5 Unidades Flex,76.34,16.18,21.1967,61.02,4.27,7.0056,7.000000000000001,35,8.54,8.15,0.082799,3,4,4,0,0,0,13,41.74,true,true
VTK012395,VTK012395|MLB27976031,5f1e94b9-4c59-4ff9-a201-44e599d45957,"Palheta Tradicional 1,5 P/sax Alto Sr2115 Vandoren Un","[""MLB7157760832"",""MLB7111652216""]",MLB7111652216,"Palheta Vandoren 1,5 Para Sax Alto Tradicional 2210",90.38,19.03,21.0588,65.38,4.58,7.002,7.000000000000001,39.62,7.52,8.25,0.082799,1,1,1,0,0,0,13,40.24,true,true
VTK012541,VTK012541|MLB7111709930,5d84808a-1d4f-49e6-b17f-495dfd0a65c6,"Palheta Java 1,5 P/sax Alto Sr2615 Vandoren Un","[""MLB7111709930""]",MLB7111709930,"Palheta Java 1,5 P/sax Alto Sr2615 Vandoren Un",88.84,18.7,21.0463,65.25,4.57,7.0094,7.000000000000001,39.62,7.5,8.15,0.082799,0,2,2,0,0,0,5,59.68,false,true
VTK012610,VTK012610|MLB24600521,cef8291c-7c8c-4b27-b0df-f4b67c7a3987,"Palheta Tradicional 1,5 Sax Soprano Sr2015 Vandoren","[""MLB7111710242"",""MLB4880579709""]",MLB7111710242,"Palheta Tradicional 1,5 Sax Soprano Sr2015 Vandoren",76.6,16.04,20.9381,62.02,4.34,7.0018,7.000000000000001,31.56,7.13,13.85,0.082799,1,1,1,0,0,0,2,36.5,true,true
VTK000761,VTK000761|MLB61083906,a1eb0c59-873f-48a8-9b44-98596f0154b1,Tomada Keystone RJ45 Cat6 Storm - PCT / 10,"[""MLB4857626069"",""MLB7149338638""]",MLB4857626069,Tomada Keystone Rj45 Cat6 Storm,32.51,6.8,20.9225,26.2,1.83,7.0025,7.000000000000001,5.84,3.41,12.95,0.082799,1,3,3,0,0,0,50,32.51,true,true
VTK012280,VTK012280|MLB35655731,89699688-47bf-4021-9945-6997af6bdb0b,Bateria Alcalina 12v Panasonic Ct-10 Lr-v08-1bt,"[""MLB7111657460"",""MLB4880582965""]",MLB7111657460,Bateria Alcalina 12v Panasonic Ct-10 Lr-v08-1bt,161.76,33.73,20.8534,134.32,9.41,7.0039,7.000000000000001,71.32,25.52,16.95,0.082799,0,2,2,0,0,0,47,8,true,true
VTK018424,VTK018424|MLB7332774856,d582fb22-bb15-4de1-a0b3-1b3ac4d07de0,ANTENA Móvel Aquário B-2070 COM BOBINA NA BASE PARA Rádio PX POSSUI HASTE Dobrável,"[""MLB7332774856""]",MLB7332774856,Antena Móvel Aquário B-2070 Com Bobina Na Base Para Rádio,251.6,51.45,20.4474,210.99,21.1,10.0014,10,114.9,35.87,21.65,0.082799,1,2,2,0,0,0,10,0,false,true
VTK017861,VTK017861|MLB26409892,78ebcbfc-5953-44ca-803a-a4b40bbfae1e,Alarme Automotivo Fks Fk902 Plus Universal Função Desliga Rádio,"[""MLB7238823730"",""MLB4942182987""]",MLB7238823730,Alarme Automotivo Fks Fk902 Plus Universal Função Desliga,249.72,51.04,20.4393,209.45,20.95,10.003,10,113.9,35.61,21.65,0.082799,0,0,0,0,0,0,12,0,true,true
VTK017610,VTK017610|MLB4994952001,703ba588-2012-4cf1-8dea-da0ea3b73ae8,Intelbras Cabo óptico Splitter Plc 1x32 Nc Xfs 1320 4830017,"[""MLB4994952001""]",MLB4994952001,Intelbras Cabo Óptico Splitter Plc 1x32 Nc Xfs 1320 4830017,253.48,51.65,20.3783,214.64,21.47,10.0021,10,122.1,30.05,23.25,0.082799,4,4,4,0,0,0,40,0,false,true
VTK019158,VTK019158|MLB7311698800,b86652d3-9c98-4c60-9dc2-1771c2855f3e,Conversor De Audio Rca Bee Link 4 Ch + Superbass,"[""MLB7311698800""]",MLB7311698800,Conversor De Audio Rca Bee Link 4 Ch + Superbass,231.44,47.07,20.3369,181.28,12.69,7.0001,7.000000000000001,101.9,32.63,19.05,0.082799,5,5,5,0,0,0,3,0,false,true
VTK012673,VTK012673|MLB21618575,23ab1fe5-aa89-463f-80cc-32d8ffd26707,Encordoamento Giannini P/contra Baixo Leve 0.040 Geebrl/5,"[""MLB4880587199"",""MLB7111644302""]",MLB7111644302,Encordoamento Baixo 5 Cordas Giannini Nickel 040-125,225.14,45.7,20.3,178.8,12.52,7.002,7.000000000000001,106.5,25.93,19.05,0.082799,0,0,0,0,0,0,3,124,true,true
VTK000278,VTK000278|MLB23774138,d69ec67a-25d3-4ffe-82a2-2a9dbd2d8e81,Pistola de Cola Quente Profissional 150W Bivolt HPC150 Cinza Hikari,"[""MLB4852431659"",""MLB7086975852""]",MLB7086975852,Pistola De Cola Hikari Hpc-150 150w Bivolt Com Suporte E Bico Protetor 127/220v,193.68,39.17,20.223,155.87,10.92,7.0034,7.000000000000001,84.2,26.5,21.35,0.082799,0,4,4,0,0,0,4,107,true,true
VTK017968,VTK017968|MLB4981462239,a633a5df-049b-4273-bcac-810a3287c1e0,Cabo óptico Splitter Intelbras Xfs 1321 Plc 1x32 Sc/upc 4830044,"[""MLB4981462239""]",MLB4981462239,Cabo Óptico Splitter Intelbras Xfs 1321 Plc 1x32 Sc/upc,255.27,51.55,20.1928,216.85,21.69,10.0005,10,121.3,30.36,25.55,0.082799,0,0,0,0,0,0,18,150,false,true
VTK018451,VTK018451|MLB22595787,960911fa-1318-4eb5-9e22-dbcf1f944e8b,Sensor Magnético Abertura Intelbras Sem Fio Is3,"[""MLB4971957217"",""MLB7286156942""]",MLB7286156942,Sensor Porta E Janela Sem Fio Magnético Intelbras Is3,208.13,42.01,20.1824,164.11,11.49,7.0037,7.000000000000001,92.9,27.08,19.05,0.082799,1,1,1,0,0,0,8,0,true,true
VTK018466,VTK018466|MLB7332762044,f2d7e511-33c5-43f6-8a1d-6720d55e7226,Mola Aerea Ipec F3 65kg Cinza,"[""MLB7332762044""]",MLB7332762044,Mola Aerea Ipec F3 65kg Cinza,254.42,51.36,20.1861,216.44,21.65,10.0026,10,122.1,29.22,25.55,0.082799,0,0,0,0,0,0,8,0,false,true
VTK001131,VTK001131|MLB68935558,59fa258f-bda9-4c16-8bf6-2a94e7f57e20,Panela Elétrica de Arroz Agratto PA6X Riso 400W 220v,"[""MLB4880525767"",""MLB4847396967""]",MLB4847396967,Panela Elétrica De Arroz Riso Pa6x Agratto Cor Branco Frequência 60 Hz 220v,213.98,43.08,20.1308,169.17,11.85,7.0022,7.000000000000001,91.9,27.07,24.35,0.082799,0,2,2,0,0,0,16,101,true,true
VTK018179,VTK018179|MLB22400147,6f2d02a9-a507-459b-9a90-7faf9d50b92c,Adaptador Rca Stetsom St-6100 Com Saída Remoto/filtro Antirruído,"[""MLB4942205025"",""MLB7238802910""]",MLB7238802910,Conversor De Áudio Stetsom St 6100 De Fio Para Rca Com Filtro Anti Ruído,211.06,42.44,20.1098,165.4,11.58,7.0031,7.000000000000001,89.9,29.77,20.45,0.082799,0,0,0,0,0,0,15,98.1,true,true
VTK018659,VTK018659|MLB7239070270,2c5e0906-98c4-4662-a36d-79ca3ff4d691,Trava Portao Ipec Eco Lock 127v Com Temporizador,"[""MLB7239070270""]",MLB7239070270,Trava Ipec Eco Lock A2183 127v Com Temporizador,209.51,42.1,20.0962,165.19,11.57,7.0017,7.000000000000001,92.24,27.26,20.45,0.082799,2,3,3,0,0,0,5,0,false,true
VTK012666,VTK012666|MLB53774696,b15967b6-f5cc-49c9-bc15-a90134680bec,Secador Dobrável Profissional 127v 1800w Agratto,"[""MLB4880632729"",""MLB4857541521""]",MLB4857541521,Secador De Cabelos Dobrável Portátil Viagem 1800w Ar Quente Della Agratto Seac01i-01 Preto 127v,220.09,44.1,20.0379,173.14,12.12,7.0003,7.000000000000001,95.9,29.43,21.35,0.082799,2,2,2,0,0,0,50,78.23,true,true
VTK017257,VTK017257|MLB4994909013,275eddb9-b97c-4f95-8799-360b43e2c99d,Cabo Optico Splitter Evus Opf-plc1x8-sc/upc Plc 1x8 1m G657a1,"[""MLB4994909013""]",MLB4994909013,Cabo Optico Splitter Evus Opf-plc1x8-sc/upc Plc 1x8 1m,79.94,15.98,19.9916,56.34,3.95,7.0062,7.000000000000001,29.9,9.58,8.25,0.082799,1,1,1,0,0,0,50,0,false,true
VTK017343,VTK017343|MLB7332094562,e9644c11-d7e5-49e8-b020-e93892cb16f4,Cabo óptico Splitter Evus Opf-plc1x8-sc/upc Plc 1x8 1m G657a1,"[""MLB7332094562""]",MLB7332094562,Cabo Óptico Splitter Evus Opf-plc1x8-sc/upc Plc 1x8 1m,79.94,15.98,19.9916,56.34,3.95,7.0062,7.000000000000001,29.9,9.58,8.25,0.082799,1,1,1,0,0,0,50,79.94,false,true
VTK000499,VTK000499|MLB18380694,fe2e983d-97f5-4015-9c68-7dc106952cc5,Webcam C3Tech WB-100BK Full HD 1080P Preto,"[""MLB4841992283"",""MLB7095328008""]",MLB4841992283,Webcam C3tech Wb-100bk Full Hd 1080p 30 Fps Preto,208.94,41.68,19.9487,163.75,11.47,7.0025,7.000000000000001,87.9,29.48,21.35,0.082799,0,2,2,0,0,0,28,105,true,true
VTK017349,VTK017349|MLB51915199,5808f3e6-ce04-46a0-9cda-6541793949da,Caixa De Atendimento óptico Evus 1x16 Ftth (cto Inteligente),"[""MLB7331728896"",""MLB5005543193""]",MLB7331728896,Caixa Atendimento Optico Evus 1x16 Ftth Cto Inteligente,200.8,39.92,19.8785,160.42,11.23,7.0008,7.000000000000001,87.9,21.66,26.35,0.082799,4,4,4,0,0,0,50,0,true,true
VTK017214,VTK017214|MLB36639774,e73ec6da-0e91-45d8-8af4-ddc2ae2c191e,Cabo óptico Splitter Intelbras Xfs 1161 Plc 1x16 Sc/upc 4830043,"[""MLB7331721376"",""MLB7339960260""]",MLB7331721376,Cabo Óptico Splitter Intelbras Xfs 1161 Plc 1x16 Sc/upc,204.55,40.53,19.8125,162.83,11.4,7.0022,7.000000000000001,92.9,22.8,22.25,0.082799,1,1,1,0,0,0,50,0,true,true
VTK012049,VTK012049|MLB7276014356,a5dc1351-568f-45f3-9d2e-6111a041a63b,Bateria Elgin Zinco-Carvão 9V 6F22 Blister 1 Unidade,"[""MLB7276014356""]",MLB7276014356,Elgin Zinco 9v Retangular,30.93,6.12,19.7828,25.34,1.77,7.0019,7.000000000000001,4.97,3.55,12.95,0.082799,0,0,0,0,0,0,100,8,false,true
VTK018345,VTK018345|MLB4981505455,9c3663e8-0acd-468c-8bc8-1a946e462418,Corneta Jbl Hl14-50 Trio Alumínio,"[""MLB4981505455""]",MLB4981505455,Corneta Jbl Hl14-50 Trio Alumínio,220.85,43.67,19.7733,173.73,12.16,7.0001,7.000000000000001,95.9,29.53,21.75,0.082799,0,0,0,0,0,0,6,0,false,true
VTK012077,VTK012077|MLB25871327,324eecee-b3fd-456d-86d4-b18717ab4a11,4 Pilhas Recarregaveis Aaa Philips,"[""MLB4880586295"",""MLB7111648906""]",MLB7111648906,Pilhas Recarregável Palito Philips Aaa Cartela Com 4 Unidades,118.88,23.22,19.5354,94.99,6.66,7.0074,7.000000000000001,54.22,13.3,12.95,0.082799,0,0,0,0,0,0,100,54.79,true,true
VTK017181,VTK017181|MLB6162297,6d6275a2-3d71-493f-a20e-3cce674f7918,Mouse Logitech M90 Usb Preto,"[""MLB4981702355"",""MLB4981311607""]",MLB4981311607,Mouse Usb Óptico 1000dpi Preto M90 910-004053 Logitech,88.14,17.13,19.4315,64.53,4.52,7.0069,7.000000000000001,34.9,11.62,8.15,0.082799,1,1,1,0,0,0,50,0,true,true
VTK018643,VTK018643|MLB27398842,0441737a-1226-4d3c-a346-bc81227ea1e6,Tweeter Permak 160 Watts Ref. 242,"[""MLB4942213135"",""MLB4937558181""]",MLB4937558181,Mini Tweeter De Alta Frequencia 600w Painel Porta Coluna Par Preto,75.62,14.67,19.394,62.18,4.35,7.0031,7.000000000000001,28.9,9.33,14.45,0.082799,2,2,2,0,0,0,4,26.58,true,true
VTK012017,VTK012017|MLB7111709754,7d0a0a4a-32ee-49f7-a59b-8a8fd6776f1b,Conector Xlr Macho Wc 1013 Ml Bk Ni 3p Cabo Wireconex 05 Unidades,"[""MLB7111709754""]",MLB7111709754,Conector Xlr Macho Wc 1013 Ml Bk Ni 3p Cabo Wireconex 05,85.79,16.58,19.3309,64.35,4.51,7.0029,7.000000000000001,38,8.37,8.15,0.082799,0,0,0,0,0,0,100,0,false,true
VTK017812,VTK017812|MLB7311574210,7394323c-cc8f-4ac4-b3a7-cd19d8bb4fcf,Calota Aro 14p 879cp-pta Mod Kwid Zen 2020,"[""MLB7311574210""]",MLB7311574210,Calota Aro 14p 879cp-pta Mod Kwid Zen 2020,57.22,11.05,19.3199,46.82,3.28,7.014,7.000000000000001,11.95,7.96,19.75,0.082799,4,4,4,0,0,0,24,0,false,true
VTK018952,VTK018952|MLB7332777148,d4cff4da-5e9b-4e1e-84c5-a47b6fca215a,Calota Aro 15p 193cp-pof Mod Hb20 2020,"[""MLB7332777148""]",MLB7332777148,Calota Aro 15p 193cp-pof Mod Hb20 2020 Preto,65.63,12.59,19.1815,53.83,3.77,7.0069,7.000000000000001,18.6,9.15,17.85,0.082799,1,1,1,0,0,0,4,0,false,true
VTK017345,VTK017345|MLB38736114,270345eb-7456-47e7-bf11-54d056b9e475,Cabo óptico Splitter Evus Opf-plc1x4-sc/apc Plc 1x4 1m G657a1,"[""MLB4994950929"",""MLB5005542855""]",MLB4994950929,Cabo Óptico Splitter Evus Opf-plc1x4-sc/apc Plc 1x4 1m,81.11,15.43,19.018,58.45,4.09,7.0041,7.000000000000001,31.33,9.94,8.25,0.082799,1,1,1,0,0,0,50,81.11,true,true
VTK017537,VTK017537|MLB19474779,b2e9be0a-14ae-4a91-9653-cedbd6f23106,Fone Com Microfone C3 Tech Ph-60bk Voicer Comfort,"[""MLB7239023352"",""MLB7247345856""]",MLB7239023352,Fone Com Microfone C3 Tech Ph-60bk Voicer Comfort,85.96,16.02,18.6363,61.98,4.34,7.005,7.000000000000001,32.9,11.16,8.45,0.082799,1,1,1,0,0,0,50,41.63,true,true
VTK012024,VTK012024|MLB4857638613,aaa5228e-72c2-422f-bb6f-8cb680922dda,Pilha Comum Aa Pequena Panasonic Sm-4 Um-3shs,"[""MLB4857638613""]",MLB4857638613,Pilha Comum Aa Pequena Panasonic Sm-4 Um-3shs,29,5.37,18.5132,24.28,1.7,7.0035,7.000000000000001,4.22,3.4,12.95,0.082799,1,1,1,0,0,0,100,0,false,true
VTK005078,VTK005078|MLB4994950619,bfbab574-2b33-4d6b-a51a-0daaaa04735b,Cabo Blindado 2RCA X 2RCA 3m Vermelho Storm,"[""MLB4994950619""]",MLB4994950619,Cabo Blindado 2rca X 2rca 3m Vermelho Storm,81.33,15.02,18.4678,59.29,4.15,7.0021,7.000000000000001,31.9,10.08,8.25,0.082799,0,0,0,0,0,0,12,0,false,true
VTK009688,VTK009688|MLB21393103,bf4c1c5b-341d-470c-b9d3-ef134e68d9a3,Encordoamento Violão Aço 012 Phosphor Bronze 203l Thomaz,"[""MLB7192786804"",""MLB4772970809""]",MLB4772970809,Encordoamento Thomaz 203l .012 Bronze Para Violão Aço,62.43,11.43,18.3084,52.09,3.65,7.0112,7.000000000000001,15.78,8.59,19.75,0.082799,0,2,2,0,0,0,30,26.33,true,true
VTK012136,VTK012136|MLB7111707586,89ebece8-5983-4c7b-835c-cb3ef8f61c89,Pilha Zinco Aa4 Rayovac Amarelinhas Tubo Com 48 Unidades,"[""MLB7111707586""]",MLB7111707586,Pilha Zinco Aa4 Rayovac Amarelinhas Tubo Com 48 Unidades,118.33,21.3,18.0002,93.81,6.57,7.0022,7.000000000000001,41.9,17.82,19.75,0.082799,0,5,5,0,0,0,87,0,false,true
VTK018919,VTK018919|MLB7332789868,50b993d8-44d9-4313-81bb-75e80ae4bf7b,Cabo óptico Splitter Intelbras Xfs 121 Plc 1x2 Sc/upc 4830028,"[""MLB7332789868""]",MLB7332789868,Cabo Óptico Splitter Intelbras Xfs 121 Plc 1x2 Sc/upc,91.71,16.38,17.8561,69.93,4.9,7.0095,7.000000000000001,39.2,11.89,8.15,0.082799,1,1,1,0,0,0,4,0,false,true
VTK012515,VTK012515|MLB7111707166,22e4d09c-56b8-49fc-887c-8113e6deb075,Correia Qs 06 Marrom Basso,"[""MLB7111707166""]",MLB7111707166,Correia Qs 06 Marrom Basso,95.07,16.89,17.7609,81.1,5.68,7.0019,7.000000000000001,46.43,9.33,12.95,0.082799,1,2,2,0,0,0,8,0,false,true
VTK012811,VTK012811|MLB24286362,8c8c658b-9899-4f0c-b580-423c49925342,Correia Ex 03 Tweed Preto E Branco Basso,"[""MLB7149367142"",""MLB7111649260""]",MLB7111649260,Correia Alça Basso Ex-03 Tweed Branco Preto Violão Guitarra,95.07,16.89,17.7609,81.1,5.68,7.0019,7.000000000000001,46.43,9.33,12.95,0.082799,1,3,3,0,0,0,2,63.13,true,true
VTK005071,VTK005071|MLB4937486417,acf02ebc-acb3-4ced-b072-2b6768aebab8,Cabo Blindado 2RCA X 2RCA 5m Azul Storm,"[""MLB4937486417""]",MLB4937486417,Cabo Blindado 2rca X 2rca 5m Azul Storm,80.71,14.15,17.5313,59.58,4.17,7.0031,7.000000000000001,31.5,10.72,8.25,0.082799,0,0,0,0,0,0,50,0,false,true
VTK018526,VTK018526|MLB22707216,22d9976e-39c2-4948-9d0b-b5f4d0bbc6ce,Cabo Para Microfone Santo Angelo Ninja Hg P10 X Xlrf 03ft 091 Cm 8827 Preto,"[""MLB4981290407"",""MLB7313980660""]",MLB4981290407,Cabo Para Microfone Santo Angelo Ninja Hg P10 X Xlrf 03ft,86.99,14.78,16.9894,65.58,4.6,7.0077,7.000000000000001,35.5,11.8,8.25,0.082799,1,1,1,0,0,0,3,44.85,true,true
VTK017606,VTK017606|MLB35060993,8b6b7b7f-b2a4-41e0-8515-280e46f5fe5c,Ferramenta Decape Seccon Capa/ Isolamento Cabo óptico Flat Drop,"[""MLB4994951981"",""MLB5005553293""]",MLB4994951981,Ferramenta Decape Seccon Capa/ Isolamento Cabo Óptico Flat,91.47,15.49,16.9307,70.97,4.97,7.0013,7.000000000000001,39.91,12.06,8.15,0.082799,0,0,0,0,0,0,37,37.15,true,true
VTK017218,VTK017218|MLB46421583,8e3dc4a9-f886-467a-92ec-d7eb50745ffc,"Guia Organizador Cabos Max Eletron 2ux19""","[""MLB7381238864"",""MLB4937546181""]",MLB4937546181,Guia Organizador Cabos 2u X 19 Alta Preto,78.27,12.95,16.5462,67.08,4.7,7.0087,7.000000000000001,26.9,12.07,17.85,0.082799,0,0,0,0,0,0,50,78.27,true,true
VTK000627,VTK000627|MLB27113288,382ab9bf-cc51-49fa-94b8-ddadb92cb70d,Apresentador Sem Fio C3Tech AP-200,"[""MLB7104350446"",""MLB7087121826""]",MLB7087121826,Apresentador C3tech Ap-200 Sem Fio Preto,101.04,16.69,16.517,84.85,5.94,7.0053,7.000000000000001,47.9,11.03,12.95,0.082799,1,1,1,0,0,0,38,62.36,true,true
VTK012140,VTK012140|MLB7111651752,56fa227f-017c-4404-a4fc-dfcab27d10b5,Pilha Alcalina Aa Tubo Com 24 Unidades Elgin (82347),"[""MLB7111651752""]",MLB7111651752,Pilha Alcalina Aa Tubo Com 24 Unidades Elgin (82347),68.82,11.34,16.4734,59.61,4.18,7.0105,7.000000000000001,33.9,8.35,8.25,0.082799,1,3,3,0,0,0,28,41.93,false,true
VTK012200,VTK012200|MLB24593774,41547a87-fde5-4c45-8286-2831897a0496,Pilha Recarregável AA 2500mAh Elgin Blister com 4 Unidades,"[""MLB7381755840"",""MLB7400500962""]",MLB7381755840,Pilha Recarregável Aa 2500mah Elgin Blister Com 4 Unidades,95.8,15.61,16.29,83.22,5.83,7.0039,7.000000000000001,45.9,11.65,12.95,0.082799,0,0,0,0,0,0,42,32.18,true,true
VTK001707,VTK001707|MLB25256983,0c7a1761-eb8e-4b46-99fb-776121a46ede,Ferro de Solda 50W 220V Plus SC-60 Verde Hikari,"[""MLB7331721088"",""MLB5005553223""]",MLB7331721088,Ferro De Solda 50w 220v Plus Sc-60 Verde Hikari 220v,90.25,14.63,16.2159,69.7,4.88,7.0013,7.000000000000001,38.95,11.85,8.25,0.082799,0,0,0,0,0,0,50,50.76,true,true
VTK023619,VTK023619|MLB4981506115,6adc4bfa-de2c-4f5f-9c9f-b26dc4df07e2,"Espaguete Corrugado Permak 7,5mm 1/4 20m Preto","[""MLB4981506115""]",MLB4981506115,Espaguete Corrugado Permak 7 5mm 1/4 20m,64.67,10.47,16.1922,55.9,3.92,7.0099,7.000000000000001,23.1,9.5,14.75,0.082799,0,0,0,0,0,0,8,36.88,false,true
VTK012351,VTK012351|MLB7111709972,46bf6c2d-5786-460a-b1e4-2ea4882977e0,Palheta Tradicional 2.5 P/sax Alto Sr2125 Vandoren Un,"[""MLB7111709972""]",MLB7111709972,Palheta Tradicional 2.5 P/sax Alto Sr2125 Vandoren Un,85.54,13.72,16.0396,63.92,4.48,7.0036,7.000000000000001,37.05,7.35,9.75,0.082799,2,3,3,0,0,0,19,0,false,true
VTK001157,VTK001157|MLB36086380,8da178e0-a746-4e3a-8272-7cbbed68bca6,Lupa Com Suporte E Pinça Hikari HLS-10,"[""MLB4942182145"",""MLB7239025646""]",MLB7239025646,Lupa Mãos Livres Hikari Hl-s10 Com Suporte E Pinça Aumento 3x,89.8,14.2,15.8114,71.03,4.97,7.0022,7.000000000000001,39.95,12.08,8.15,0.082799,4,4,4,0,0,0,11,51.21,true,true
VTK017389,VTK017389|MLB36745737,bb4de30e-91de-4753-9d50-38cf1bdc7a5c,Cabo Hdmi Proeletronic Cahd-2010 4k Macho X Macho 2.0 10m,"[""MLB4981360153"",""MLB7314820690""]",MLB4981360153,Cabo Hdmi Proeletronic Cahd-2010 4k Macho X Macho 2.0 10m,93.78,14.78,15.7653,81.46,5.7,7.0002,7.000000000000001,39.9,14.66,14.45,0.082799,0,0,0,0,0,0,29,46.89,true,true
VTK017521,VTK017521|MLB4966055261,407d2a79-e120-4db1-a9c8-8c766b428974,Reparo Jbl Selenium Rpst304 Para Super Tweeter St304,"[""MLB4966055261""]",MLB4966055261,Reparo Jbl Selenium Rpst304 Para Super Tweeter St304,92.63,14.54,15.6935,80.57,5.65,7.0079,7.000000000000001,39.9,14.5,13.85,0.082799,0,0,0,0,0,0,50,0,false,true
VTK000541,VTK000541|MLB19807417,5d6dc3a1-ab70-49e5-9021-6e96dd4dff3a,Chaleira Elétrica Agratto Aroma Preto 220v,"[""MLB4841993159"",""MLB7298177172""]",MLB4841993159,"Chaleira Elétrica Agratto Aroma 1,8l 220v 1500w Preto 220v",118.39,18.41,15.5541,104.66,7.33,7.0052,7.000000000000001,60,11.51,17.15,0.082799,2,4,4,0,0,0,7,57.34,true,true
VTK012549,VTK012549|MLB7111708318,5f1bedbc-3a66-4136-9214-f9c96b93ab02,Cabo Hdmi 1.4 Com Filtro 10m Storm,"[""MLB7111708318""]",MLB7111708318,Cabo Hdmi 1.4 Com Filtro 10m Storm,81.04,12.54,15.4797,64.77,4.54,7.0048,7.000000000000001,38.3,8.42,8.15,0.082799,0,0,0,0,0,0,6,0,false,true
VTK002473,VTK002473|MLB70179317,b25ed2e2-1372-42d3-8549-7f5d2611a286,"Pilha Zinco 1,5V AAA R03UAL/4S40 (C/40 Pilhas) Panasonic - TUB / 40","[""MLB4880582379"",""MLB7111661812""]",MLB7111661812,Pilha Comum Aaa Panasonic Tubo Com 40 Unidades R03ual/4s40,94.64,14.55,15.3786,83.43,5.84,7.0021,7.000000000000001,45.15,11.68,13.85,0.082799,0,2,2,0,0,0,100,65.06,true,true
VTK006301,VTK006301|MLB39929827,0356fafd-c11d-422d-b27f-6545fb1cbb59,"Suporte Para TV Articulado Multivisão Cheap 14-55"" Preto","[""MLB6565496964"",""MLB4621151913""]",MLB6565496964,Suporte Tv Multivisão Cheap Articulado 14-55 Preto Preto,119.85,18.27,15.2408,106.08,7.43,7.0006,7.000000000000001,58.43,13.79,17.65,0.082799,1,2,3,0,0,0,3,47.75,true,true
VTK000385,VTK000385|MLB4841970055,d58c6ab9-ce41-481f-b8e5-2a5057304b9e,Divisor HDMI 1 Entrada X 4 Saídas Preto Storm,"[""MLB4841970055""]",MLB4841970055,Divisor Hdmi 1 Entrada X 4 Saídas Storm,119.04,18.1,15.2036,105.43,7.38,7.0043,7.000000000000001,60.66,13.71,14.95,0.082799,0,1,1,0,0,0,9,0,false,true
VTK018069,VTK018069|MLB7332774174,9b2f8619-9119-4996-8471-e3857a3cd453,Abracadeira Seccon Bap3 Com Parafuso Galv. Fogo - PC / 10,"[""MLB7332774174""]",MLB7332774174,Abracadeira Seccon Bap 3 Parafuso Galv Fogo Pc 10,277,41.62,15.027,255.49,25.55,10.0013,10,140.9,43.43,24.45,0.082799,1,1,1,0,0,0,15,0,false,true
VTK000366,VTK000366|MLB7111662524,9ed9c30b-7902-46a8-90c6-b01fc7104f8b,Divisor HDMI 1 Entrada X 2 Saídas Preto Storm,"[""MLB7111662524""]",MLB7111662524,Divisor Hdmi 1 Entrada X 2 Saídas Preto Storm,83.72,12.45,14.8763,67.84,4.75,7.0072,7.000000000000001,40.5,8.82,8.15,0.082799,0,0,0,0,0,0,50,0,false,true
VTK026047,VTK026047|MLB7432492832,80018d67-8f4b-4080-a635-57163844d40b,Mouse Logitech Silent M110 Usb Cinza,"[""MLB7432492832""]",MLB7432492832,Mouse Com Fio Usb M110 Silencioso Cinza Logitech,89,13.21,14.8437,79.27,5.55,7.0032,7.000000000000001,43.9,10.31,12.95,0.082799,0,0,0,0,0,0,50,48.67,false,true
VTK012526,VTK012526|MLB23009418,444ec871-ce37-4886-8238-ed9f22b39cdc,Calculadora Mesa Visor 8 Dig. Preta Mv-4133 Elgin,"[""MLB4880563817"",""MLB7111664270""]",MLB7111664270,Calculadora De Mesa 8 Dígitos Preta Mv4133 Elgin Cor Preto,63,9.29,14.7439,56.34,3.95,7.0039,7.000000000000001,33,6.48,8.25,0.082799,0,0,0,0,0,0,38,9.84,true,true
VTK012608,VTK012608|MLB23022390,1b05eefe-c4a6-4674-8533-93d01ae18a06,Calculadora Mesa Visor 8 Dig. Vermelha Mv-4131 Elgin,"[""MLB4880579851"",""MLB7111709928""]",MLB7111709928,Calculadora Elgin Mv-4131 Mv-4133 De Mesa 8 Dígitos Vermelho,63,9.29,14.7439,56.34,3.95,7.0039,7.000000000000001,33,6.48,8.25,0.082799,0,0,0,0,0,0,4,17.71,true,true
VTK012429,VTK012429|MLB66545754,4d64c29e-f9c9-466b-9f77-3c9c9b2ddb8c,Pilha Recarregável Elgin Aa 2700mah Blister Com 04 Unidades,"[""MLB7317385518"",""MLB7111649042""]",MLB7111649042,Pilha Recarregável Aa Pequena 2700mah Elgin Blister C/4 Unid,102.95,15.16,14.7284,88.88,6.23,7.0068,7.000000000000001,49.9,12.44,12.95,0.082799,1,2,2,0,0,0,2,35.38,true,true
