ml_item_id,sku,status,pricing_group_id,preco_remoto,ultima_origem_registrada,regra_historica,preco_evento,instante_evento,coincide_com_evento,acao
MLB4988015093,VTK000484,active,ml:MLB4801155957:MLB4988015093,99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988014461,VTK012627,active,ml:MLB4988014461:MLB7111661376,73.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988014411,VTK005328,active,ml:MLB4857623429:MLB4988014411,44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988014399,VTK012006,active,ml:MLB4857541685:MLB4988014399,179.17,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988014369,VTK012372,active,ml:MLB4988014369:MLB7111711756,50.55,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988014307,VTK012339,active,ml:MLB4857637373:MLB4988014307,32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4988012017,VTK012085,active,,59.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987968089,VTK001491,active,,51.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964911,VTK016212,active,ml:MLB4987964911:MLB7184716338,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964887,VTK001071,active,ml:MLB4987964887:MLB6573117368,259,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964387,VTK025700,active,ml:MLB4987964387:MLB7297384238,117.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964345,VTK012034,active,ml:MLB4857627513:MLB4987964345,22,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964051,VTK018973,active,ml:MLB4987964051:MLB7286157346,370,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987964023,VTK012908,active,,55.93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987962307,VTK000473,active,ml:MLB4987962307:MLB7111713458,39.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987961323,VTK012485,active,ml:MLB4987961323:MLB7111655632,1149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987960393,VTK000492,active,ml:MLB4987960393:MLB7010058418,282,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987960269,VTK017254,active,ml:MLB4987960269:MLB7238974184,119,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987960069,VTK013074,active,ml:MLB4930460847:MLB4987960069,40,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4987959959,VTK016220,active,ml:MLB4987959959:MLB7184720876,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986647859,VTK012447,active,ml:MLB4986647859:MLB7111642262,1743,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986647585,VTK001028,active,ml:MLB4986647585:MLB7239004176,68.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986647231,VTK017909,active,ml:MLB4937566765:MLB4986647231,1270,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986647191,VTK019204,active,ml:MLB4986647191:MLB7238970088,690,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986120857,VTK017708,active,,37.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4986120825,VTK017907,active,ml:MLB4981360347:MLB4986120825,128,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332789378,VTK018828,active,,54.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332789328,VTK018764,active,,104.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332789278,VTK018739,active,item:MLB7332789278,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332787836,VTK018497,active,item:MLB7332787836,1900,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332787718,VTK018438,active,item:MLB7332787718,149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332787672,VTK018421,active,,346.73,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332785636,VTK017456,active,item:MLB7332785636,66.35,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332784730,VTK017331,active,,113.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332777004,VTK018874,active,,381.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332776554,VTK018795,active,item:MLB7332776554,118.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332776516,VTK018755,active,,136.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332776462,VTK018738,active,,104.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332776444,VTK018735,active,item:MLB7332776444,136.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332775978,VTK018668,active,item:MLB7332775978,1190,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332775906,VTK018648,active,item:MLB7332775906,142.72,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332775850,VTK018622,active,,90.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332775828,VTK018621,active,item:MLB7332775828,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332774856,VTK018424,active,,210.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332774174,VTK018069,active,,255.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332773180,VTK017781,active,item:MLB7332773180,76.43,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332763454,VTK018741,active,item:MLB7332763454,134.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762890,VTK018647,active,item:MLB7332762890,142.72,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762840,VTK018619,active,item:MLB7332762840,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762800,VTK018566,active,item:MLB7332762800,70.71,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762190,VTK018551,active,item:MLB7332762190,146.77,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762150,VTK018535,active,item:MLB7332762150,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762112,VTK018533,active,item:MLB7332762112,101.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332762044,VTK018466,active,,216.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332760652,VTK017959,active,item:MLB7332760652,64.22,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332135446,VTK018299,active,item:MLB7332135446,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332135416,VTK018286,active,item:MLB7332135416,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332135346,VTK018264,active,,45.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332135174,VTK018188,active,item:MLB7332135174,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332134478,VTK018185,active,item:MLB7332134478,132.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332134414,VTK018184,active,item:MLB7332134414,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332133252,VTK018098,active,item:MLB7332133252,101.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332133184,VTK018059,active,item:MLB7332133184,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332133158,VTK018058,active,item:MLB7332133158,109.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332133042,VTK018020,active,item:MLB7332133042,101.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332132664,VTK017972,active,item:MLB7332132664,132.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332132528,VTK017928,active,item:MLB7332132528,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332101000,VTK018414,active,item:MLB7332101000,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100930,VTK018386,active,item:MLB7332100930,146.77,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100906,VTK018385,active,,49.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100806,VTK018367,active,item:MLB7332100806,144.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100778,VTK018364,active,item:MLB7332100778,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100710,VTK018362,active,item:MLB7332100710,101.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100128,VTK018237,active,item:MLB7332100128,149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100106,VTK018235,active,item:MLB7332100106,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332100068,VTK018234,active,item:MLB7332100068,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332099078,VTK018183,active,,90.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332098680,VTK018140,active,item:MLB7332098680,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332098648,VTK018101,active,item:MLB7332098648,136.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332098070,VTK018099,active,item:MLB7332098070,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097912,VTK018054,active,item:MLB7332097912,101.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097896,VTK018053,active,item:MLB7332097896,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097868,VTK018029,active,ml:MLB5005542963:MLB7332097868,149.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097382,VTK017990,active,item:MLB7332097382,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097332,VTK017967,active,item:MLB7332097332,183.48,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097296,VTK017964,active,item:MLB7332097296,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332097192,VTK017927,active,item:MLB7332097192,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096756,VTK017894,active,item:MLB7332096756,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096712,VTK017892,active,,283.51,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096556,VTK017845,active,item:MLB7332096556,136.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096542,VTK017844,active,item:MLB7332096542,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096172,VTK017815,active,item:MLB7332096172,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332096058,VTK017721,active,item:MLB7332096058,136.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095674,VTK017687,active,item:MLB7332095674,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095662,VTK017686,active,item:MLB7332095662,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095634,VTK017644,active,,104.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095530,VTK017391,active,ml:MLB7332095530:MLB7381240518,46.74,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095162,VTK017371,active,item:MLB7332095162,68.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332095092,VTK017364,active,item:MLB7332095092,288.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332094580,VTK017344,active,item:MLB7332094580,69.02,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332094562,VTK017343,active,,56.34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7332094496,VTK017341,active,item:MLB7332094496,65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331798958,VTK018282,active,,310.66,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331797658,VTK017823,active,item:MLB7331797658,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331797620,VTK017742,active,item:MLB7331797620,149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331797296,VTK017350,active,,52.39,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331797086,VTK017342,active,,54.55,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331729024,VTK017372,active,item:MLB7331729024,47,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331728968,VTK017367,active,,226.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331728896,VTK017349,active,,160.42,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331728364,VTK017298,active,,154.68,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331728308,VTK017269,active,,42.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331721376,VTK017214,active,,162.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331721260,VTK005357,active,item:MLB7331721260,421.7,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7331721088,VTK001707,active,,69.7,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330546610,VTK012774,active,ml:MLB7111654728:MLB7330546610,2699,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330400402,VTK025252,active,ml:MLB7287242104:MLB7330400402,606.31,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330399852,VTK012499,active,ml:MLB4857636715:MLB7330399852,43.37,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330399772,VTK017182,active,ml:MLB7238963230:MLB7330399772,36,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330399364,VTK025248,active,ml:MLB7287239546:MLB7330399364,500.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330399274,VTK012194,active,ml:MLB7111662560:MLB7330399274,62,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330398940,VTK009838,active,ml:MLB4932005863:MLB7330398940,1012,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330398878,VTK025317,active,ml:MLB4967504623:MLB7330398878,255.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330398476,VTK025358,active,ml:MLB4970469339:MLB7330398476,73.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330398336,VTK012153,active,,57.1,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397702,VTK012593,active,ml:MLB7111658002:MLB7330397702,99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397662,VTK002659,active,ml:MLB7322687370:MLB7330397662,977,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397642,VTK012510,active,ml:MLB7111708226:MLB7330397642,79,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397384,VTK017760,active,ml:MLB7285976880:MLB7330397384,122.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397152,VTK012015,active,ml:MLB7111709738:MLB7330397152,85.79,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397116,VTK012530,active,ml:MLB4931997979:MLB7330397116,34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330397080,VTK025374,active,ml:MLB4970608687:MLB7330397080,124.52,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330396528,VTK016069,active,ml:MLB7184741432:MLB7330396528,138.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330396504,VTK017884,active,ml:MLB4981290101:MLB7330396504,41.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330396476,VTK017363,active,ml:MLB7285975146:MLB7330396476,53.52,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330396298,VTK005835,active,ml:MLB4857540661:MLB7330396298,413.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330396250,VTK004783,active,ml:MLB4857485771:MLB7330396250,299.47,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330395310,VTK012755,active,ml:MLB4857540675:MLB7330395310,448.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330395160,VTK025676,active,ml:MLB4972436409:MLB7330395160,86.58,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330395094,VTK013012,active,,277.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330394498,VTK012013,active,ml:MLB7111661964:MLB7330394498,69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330117036,VTK000048,active,ml:MLB4836087657:MLB7330117036,160,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330116996,VTK012124,active,ml:MLB7111708216:MLB7330116996,86.77,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330116900,VTK001006,active,ml:MLB7087104498:MLB7330116900,212.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330115638,VTK012115,active,,50.68,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330115398,VTK017191,active,ml:MLB7217182694:MLB7330115398,33.65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330115330,VTK017334,active,ml:MLB4937488303:MLB7330115330,78.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7330115322,VTK012378,active,ml:MLB7111655832:MLB7330115322,566.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995166689,VTK018388,active,,152.65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995166573,VTK018380,active,item:MLB4995166573,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995166543,VTK018379,active,item:MLB4995166543,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995166453,VTK018363,active,item:MLB4995166453,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995164713,VTK018182,active,item:MLB4995164713,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995164527,VTK018142,active,item:MLB4995164527,132.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995164453,VTK018141,active,item:MLB4995164453,149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995163743,VTK018060,active,item:MLB4995163743,120.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995163155,VTK017966,active,item:MLB4995163155,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995163103,VTK017929,active,item:MLB4995163103,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995162553,VTK017893,active,item:MLB4995162553,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995162417,VTK017847,active,ml:MLB4995162417:MLB5005542483,129.42,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995162393,VTK017846,active,item:MLB4995162393,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995162039,VTK017831,active,item:MLB4995162039,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995161953,VTK017806,active,ml:MLB4995161953:MLB5005555393,81.31,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995161925,VTK017754,active,item:MLB4995161925,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4995161853,VTK017707,active,item:MLB4995161853,105.76,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994953433,VTK017895,active,item:MLB4994953433,149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952951,VTK017864,active,item:MLB4994952951,118.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952933,VTK017862,active,item:MLB4994952933,107.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952921,VTK017853,active,,40.24,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952445,VTK017786,active,item:MLB4994952445,109.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952055,VTK017701,active,item:MLB4994952055,100.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994952001,VTK017610,active,,214.64,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994951981,VTK017606,active,,70.97,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994951959,VTK017575,active,item:MLB4994951959,220.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994951569,VTK017382,active,,100.03,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994951555,VTK017377,active,ml:MLB4994951555:MLB7381239954,63.35,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994951319,VTK017346,active,,49.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994950929,VTK017345,active,,58.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4994950779,VTK017283,active,item:MLB4994950779,204.34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
