ml_item_id,sku,produto_id,avaliacao_id,preco,cmv,componentes,tarifa,origem_tarifa,frete,origem_frete,tributo_aliquota,tributo_status,resultado,margem,piso,alvo,limite,status,pendencias,regra,avaliado_em
MLB7095390750,VTK001124,41736c4d-eb31-4858-ab48-203c0f66849c,9b86d7b4-89be-471e-b0e0-390aef41e452,854,,null,153.72,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.123Z
MLB7095390244,VTK002383,d108cccc-3499-4aa5-872b-077388685a59,61d396b6-9357-4e9a-b4c9-c4ab364ffc9e,168.9,,null,30.4,ml_live,20.45,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.496Z
MLB7095390216,VTK002778,cbf44483-fb54-4680-80c1-d8d89bcfe1f1,02520526-16fd-403c-9e86-375f2a41dba2,134,,null,24.12,ml_live,16.95,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.497Z
MLB7095390172,VTK004501,0133c365-6651-4f39-97e0-9f98b6bcb8de,ae00f988-efbc-42d3-896e-5d973d741e95,1990,,null,318.4,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.497Z
MLB7095390132,VTK006402,062456b3-3f19-499d-9653-09feb321d111,b12188eb-ef77-4633-aaad-ea5ebaed9053,323.85,,null,51.82,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.498Z
MLB7095389518,VTK001022,29e14506-98d4-46ae-8016-50abb3c9c6f2,27901f1a-1448-4f02-96b0-4d316af934f0,165.1,,null,23.94,ml_live,20.45,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.863Z
MLB7095340584,VTK000942,438a2374-612f-463d-9da1-56d19d29e9bd,e61755a4-c52a-4ec9-813a-20ddad812a6a,133.02,,null,21.95,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:09.867Z
MLB7095340438,VTK000400,ffeab192-7920-463a-8cbd-76f4d5041fbb,33a81cbd-4dda-41cc-bee2-b114a8db19d1,196,,null,28.42,ml_live,21.75,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.399Z
MLB7095340394,VTK000535,4bb6c315-9783-4ea7-bedb-b587542fe36c,75c1c209-0f46-4380-ba52-04e5886d3228,469.56,,null,84.52,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.404Z
MLB7095339854,VTK000982,c439ef8c-471e-43b8-80bb-3fc55a503492,56d66240-c0cc-4b9e-93cf-fb0ee5f5345a,134.89,,null,22.26,ml_live,23.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.412Z
MLB7095339778,VTK001255,79337686-2ac0-4d70-9ce3-8fd9f602f4da,ee151b03-8674-4191-8d1a-28b88d08dc6a,393.93,,null,57.12,ml_live,32.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.790Z
MLB7095339734,VTK001174,af91b396-e091-4f7f-ba8d-bed1c4245fb1,1dd6ab17-a362-404b-a55a-44e6282298c7,1462.45,,null,241.3,ml_live,75.65,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.784Z
MLB7095339096,VTK001651,8e8d724c-4c94-4542-bc59-cd6d4bbf7d27,979debad-af74-4c9c-befa-61b366cd9385,145.93,,null,24.08,ml_live,16.95,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.791Z
MLB7095339072,VTK001769,a21d0344-92b3-46c9-9b58-6ed40e40ba48,bd0fc7a3-42f6-4484-9a05-f4ca1895ef8f,134,,null,22.11,ml_live,19.45,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:10.789Z
MLB7095339046,VTK001878,b38500c6-19b0-49f4-9b95-b9b14356e1db,45d5a0fe-b59f-4816-bf75-7547df58d6d0,183,,null,32.94,ml_live,21.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.398Z
MLB7095339024,VTK001880,b7200017-533f-4add-aa4d-4b9286eedb47,ee3fb01d-1ad4-49d7-b4ae-32da992392cd,208.89,,null,37.6,ml_live,,unknown,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;CUSTO_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.410Z
MLB7095338362,VTK000207,16c57407-f448-48de-9eca-245f9716e1f3,fde69515-4cc7-4f7a-abac-0d4261860757,590.77,,null,106.34,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.396Z
MLB7095337932,VTK001102,059e1c1d-0238-4efb-955e-63de13f713f2,cf7dd30e-e1c1-4273-81f5-29fc2f732b9b,248.68,,null,36.06,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.758Z
MLB7095337920,VTK001012,151b3713-55b2-4de5-88a1-f8839c9dc36d,5b64e8ee-f7b1-45ee-85fd-f5262adbfab9,152,,null,22.04,ml_live,45.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.764Z
MLB7095337782,VTK001177,be17dc38-4ce4-4295-94a9-8adb79588af6,a5f5bb79-8298-4a0b-a445-a0d70cd4041c,408.16,,null,59.18,ml_live,32.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:11.757Z
MLB7095337744,VTK000659,88223e1c-c02b-4e0b-82f8-8b08d5da1269,d1952d5c-41e9-44f4-a35e-018ea1279d05,243,,null,35.24,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.129Z
MLB7095337710,VTK002461,9be3e844-c387-4c96-b5cd-9d6c5e2f8068,a436794e-2def-4343-a69e-bb2dcf337f47,273.39,,null,39.64,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.129Z
MLB7095337598,VTK006577,becec9a8-c7fe-47ec-acfb-5ff35e22ade6,d95fd14a-d41b-4c37-9302-bdf1f622768c,266.72,,null,42.68,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.129Z
MLB7095327934,VTK000426,36028162-ebba-4f9f-8d0a-4be14376c6d8,4acc55d1-9720-4572-bae7-fc763c7c7ab4,640.65,,null,102.5,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.739Z
MLB7095327864,VTK000628,474268e0-aea6-4127-9a4e-ae98b624375c,56d2892c-a536-4fb5-a589-76aec3aa3182,540.6,,null,97.31,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.740Z
MLB7095327384,VTK001384,d7f6206e-1c72-4dc8-900e-c9c28a5b0dd8,dacd35d0-03a1-4a09-91c4-48e85755dcb6,2745.81,,null,439.33,ml_live,45.25,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.742Z
MLB7095327248,VTK001267,98e11f84-04f7-4f61-b1be-100a61a9099d,8ed5425e-654b-41d4-b581-fe036f512185,314.8,,null,50.37,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:12.741Z
MLB7095327208,VTK001321,2aa89b19-c8dc-4a26-9893-2d87b0d7d0b7,079e5954-61ac-4342-b8c0-943735e7e7da,2172,,null,347.52,ml_live,45.25,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.103Z
MLB7095326702,VTK002163,984db731-fc33-48e4-8ae9-cf10a7e9494d,38566b75-e450-44a4-8ff2-e6c10e1fb2fd,342.81,,null,54.85,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.102Z
MLB7095326252,VTK001828,4478f628-2b32-4d3b-849d-a6a00dc89b49,5cddeb73-e406-47f2-9f84-f443e1577ba5,164.47,,null,23.85,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.101Z
MLB7095326188,VTK002530,6d64af91-0b3f-4e53-86a9-f96f9671406e,f35360ab-bcc8-4951-9b94-df6ab6ef7f32,186.83,,null,33.63,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.457Z
MLB7095326162,VTK003020,3add1bcd-eeee-4aa0-829e-8aa532823fc6,20449689-dcb3-4586-96d0-4ef4c5bb4cc0,1538.65,,null,253.88,ml_live,91.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.460Z
MLB7095326146,VTK003165,aca5b3d1-006e-4d84-931a-ecca7c7d22b3,c8d3590e-1718-461f-9525-2edca0922514,236,,null,42.48,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.463Z
MLB7095326042,VTK000130,2e154427-0a28-4b4a-b2e2-86ceaf512a79,f1ff819a-ed94-4393-802c-7cabcd752cb6,1502.5,,null,240.4,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.466Z
MLB7095326014,VTK000311,17a621b8-f6de-41f0-9000-f39992a0eadb,53c4f4ac-3b66-4d11-ad64-50368cbe2e45,199,,null,28.86,ml_live,26.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.824Z
MLB7095325492,VTK000965,8c8b1d56-2570-449e-8407-47fab8d185b6,725c7aa3-13b8-434c-93e7-5ae15595a13c,131.13,,null,21.64,ml_live,19.05,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.829Z
MLB7095325462,VTK001096,ef55f176-cf2b-405f-b2ce-48c827fc4c7d,c0d1ae12-eaef-4b3c-84af-93af9b91c6ee,263.5,,null,47.43,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.833Z
MLB7095325336,VTK001009,0d7b49cf-5aad-4f51-bb5d-4b67529adb6d,c03c6715-868e-4d58-a274-59fca0661c63,575,,null,103.5,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:13.830Z
MLB7095325328,VTK001150,81f99acd-88e8-4ab4-a97d-eb8916ec3ccd,1ee7f1e4-c47e-44ed-9d48-9ec2f3ec6f3f,400.45,,null,58.07,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.453Z
MLB7095325286,VTK001270,9fcdcdf7-8900-4152-9168-9ab393754b5b,637e3a3b-eea4-45f0-8057-96515625f392,669.42,,null,120.5,ml_live,25.55,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.446Z
MLB7095325192,VTK004062,8f07c14b-ada2-469d-867e-1a1e16213d05,f00e5999-79f6-40f4-857b-31d5029ffd56,212.29,,null,30.78,ml_live,24.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.448Z
MLB7095325170,VTK006407,0a50ceb3-62d1-4f16-a320-6aac4befe438,23e8b122-bfbe-49f9-bde6-895f60ab0aa9,323.85,,null,51.82,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.444Z
MLB7095325162,VTK006469,9fa812d1-20b6-40f8-bed2-7232ae121ea2,8efc8e90-3901-4978-8ef4-29223592c4a3,773,,null,127.54,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.824Z
MLB7095325014,VTK000539,5672c3f8-41ab-4968-8bb5-e9ef2865507d,91150422-8498-490c-909b-979617cb3a63,177,,null,31.86,ml_live,24.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.823Z
MLB7095324952,VTK005934,53d7c694-fbfa-40cb-aedf-cde499d140d7,4508e418-1509-45cc-836c-d8e6ad5d644e,168.83,,null,24.48,ml_live,21.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.818Z
MLB7095025022,VTK000530,3c8cbe0f-5e02-4a5e-9345-47fbd14f560c,48e8c0da-33a4-45d3-ba07-15cf68be8416,577,,null,92.32,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:14.822Z
MLB4847438681,VTK001229,468767f2-a3ab-4443-851f-076ade8f8b7c,3f7a8a93-c643-4cf8-85be-86de4231741d,628.19,,null,113.07,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.423Z
MLB4847434101,VTK001148,802544e2-e186-4696-9e0d-ef49962542ec,ed8c3740-85e9-4950-8851-a12180ba8fbe,376.34,,null,52.69,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.423Z
MLB4847281703,VTK000128,2d2504d3-dbca-4435-b72e-eb28c962fdc5,4c6cf0e0-6c42-41f1-be5f-73766ec33b45,1879,,null,319.43,ml_live,107.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.424Z
MLB4847280759,VTK000148,61197760-458d-4c74-8dd7-18d3adeed736,0dbb6b79-38e8-4a1b-a7c1-f87c982df9c3,1878.81,,null,319.4,ml_live,107.85,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.821Z
MLB4847280021,VTK000127,2c2bc242-a337-4517-b6dc-2f1a809feb8c,5f09ec49-5823-4c11-9533-a21bbd70715a,1879,,null,319.43,ml_live,107.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.811Z
MLB4847222213,VTK000567,88aeae20-23ec-42d0-a0b8-ee6a0823dadf,1bed160e-29af-43fa-9cdd-870cb01063f0,520,,null,75.4,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.814Z
MLB4847210363,VTK000565,87d4b709-acfd-497d-9bd4-5b785d874a80,a1ec25aa-672a-46ee-9cba-2829e7bca98f,307.83,,null,50.79,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:15.822Z
MLB4846755327,VTK000935,39a1e9c7-60bc-468e-b85a-a9ff509dae69,7e9bb528-1bf5-4b33-8a1a-4aadd6f9dc9f,433.31,,null,78,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.232Z
MLB4846742751,VTK000987,d0cc9ced-5212-47d7-bd98-72198e9d9f92,e63dc8d9-c1ba-4848-94b8-aee435518aa1,179,,null,32.22,ml_live,22.25,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.230Z
MLB4846729879,VTK000920,2b02331e-405d-49bf-9f47-7c1ebbffaa0d,7baa7f38-2f55-442e-921f-15a9853c9e3b,304.26,,null,50.2,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.232Z
MLB4846582793,VTK000439,69a52bf1-232e-4ea3-8fd9-d2464c0f9296,cf027116-f3fb-48ca-95a9-fbd009b23e47,169.62,,null,27.14,ml_live,24.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.231Z
MLB4846557543,VTK000477,c5768edd-83c8-4581-af3e-5073f984c5b7,1e139d45-70e3-45a9-baa4-52176074ae90,238.79,,null,42.98,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.605Z
MLB4846536875,VTK000212,241ac348-be67-4071-b624-5325c89dee96,9d0288c9-84f2-4f4c-9d2e-f2a200535b79,151.54,,null,21.22,ml_live,22.25,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.611Z
MLB4846402497,VTK001097,f30cab8e-35ac-4069-b7e8-8e119670f548,208c6b59-2425-4843-ab56-d7da189017a7,1007,,null,161.12,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.631Z
MLB4846402257,VTK006492,eea8919f-123f-4b17-ab71-7a9396e4e304,56d2f34e-b673-4d34-a2d4-218219670854,314.8,,null,50.37,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.608Z
MLB4846402213,VTK006405,089e7e97-55db-4ea0-b2a6-e4a22c17fb52,cb99d0db-1405-44ad-ad46-e5f1e54e1ec5,759,,null,125.24,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.000Z
MLB4846402123,VTK000630,4d4a7d18-db6c-4e07-b3f2-cda3351f4f7e,6d515ebc-6b64-4fe1-bdfe-ea8020faad59,247.04,,null,44.47,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.006Z
MLB4846402101,VTK003768,ab5fedd0-c3d0-4c1c-987d-79e9e80735fd,ff13a8f3-f27e-4109-89b6-ad69d99b2ebe,351.55,,null,56.25,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.999Z
MLB4846389497,VTK006497,fc21863b-0fe6-486c-b177-98c7b3cb8495,fc2c938b-1b13-4e57-98da-bd76267035b0,338.78,,null,54.2,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:16.998Z
MLB4846389411,VTK000562,82487846-ead5-4b7a-a74e-51a9d75ba24d,043a153c-0c97-4ceb-be48-69aaf31c628b,734.1,,null,132.14,ml_live,25.55,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.392Z
MLB4846389387,VTK000336,4f4decca-ae32-4bfa-9aff-bc8fc0fd1b9f,69d9abb6-9b86-4bec-b14e-039748fffb2d,189.17,,null,34.05,ml_live,21.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.392Z
MLB4846389363,VTK000516,14b2099a-86b9-4c1e-bdb2-4a6d0173610f,87b84b48-d926-4913-b911-6e8915c37121,392.98,,null,62.88,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.389Z
MLB7101755178,VTK001484,d2d73e52-73c7-4d8a-852e-2750d45237e4,01d2325f-1fc6-44ae-80c0-f3a746723c8a,484,,null,70.18,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.393Z
MLB7101755168,VTK001523,2e49f665-5c9a-4c2c-80b1-a7882d0a4234,2468e0a6-bea7-4323-9365-7ebc2bdc8e24,169.2,,null,23.69,ml_live,20.45,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.995Z
MLB7101755148,VTK002484,d3eb1f07-202c-4fba-be71-8e0d9fd15d7f,51f0a0b6-8274-433a-8585-b5008b9bf1fa,175.96,,null,31.67,ml_live,21.75,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.763Z
MLB7101755122,VTK001266,977d3799-5709-4707-b0dc-74e1e4c0442f,0997956f-362a-43fd-b3fd-9fe8dc4b25d3,1027,,null,169.46,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.758Z
MLB7101696438,VTK001969,b06f6293-4bdc-42a8-8918-0fc72ca15002,5712d89c-f07a-4732-af78-6aa32b9634f6,726.6,,null,119.89,ml_live,50.75,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:17.759Z
MLB7101696398,VTK003077,be6db3c0-2235-4d5e-8c59-5493d3fe2590,9a0e5eb0-5f4f-4fb1-8006-e067a1ee9da1,2643.2,,null,436.13,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:18.367Z
MLB7101696320,VTK004556,84169acd-580a-457a-bb9e-e859b1f5c3f1,2f1a7812-e271-4960-8e8f-7c5477f04019,184.95,,null,27.74,ml_live,19.05,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:18.365Z
MLB7101684212,VTK001141,684f253b-a782-4d36-828a-2aba17f3858a,8ae429b0-2328-4e66-b454-b244144295ba,2762,,null,455.73,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:18.724Z
MLB7101684142,VTK004670,a6732198-2daa-4229-8b1c-dc49b4e3ee17,a732200e-8689-42f5-a859-b7031a7df918,79.49,,null,14.31,ml_live,13.85,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:48:18.732Z
