ml_item_id,sku,status,pricing_group_id,preco_unitario,acao,faixas_json,observado_em
MLB4773179543,VTK009691,active,ml:MLB4773179543:MLB7046574872,406.84,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""10"", ""type"": ""standard"", ""amount"": 394.63, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:32:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""11"", ""type"": ""standard"", ""amount"": 390.57, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:32:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 386.5, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:32:50Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.228Z
MLB4773178955,VTK009686,active,ml:MLB4773178955:MLB4786777173,220.45,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 307.3, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:12:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 304.13, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:12:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 300.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:12:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.228Z
MLB4773176491,VTK009677,active,ml:MLB4773176491:MLB4786777235,424.34,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 435.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:10:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 431.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:10:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 426.55, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:10:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.223Z
MLB4773176129,VTK009676,active,item:MLB4773176129,207.13,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 280.28, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:00:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 277.39, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:00:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 274.5, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:00:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.070Z
MLB4773175741,VTK009674,active,ml:MLB4773175741:MLB4786757691,138,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 127.07, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T19:29:18Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 125.76, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T19:29:18Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 124.45, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T19:29:18Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.399Z
MLB4773142599,VTK009687,active,ml:MLB4773142599:MLB4786789975,176.92,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 228.44, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:13:48Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 226.09, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:13:48Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 223.73, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:13:48Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.395Z
MLB4773141599,VTK009681,active,item:MLB4773141599,331.22,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 453.24, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:09:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 448.57, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:09:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 443.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:09:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.555Z
MLB4773140039,VTK009678,active,ml:MLB4773140039:MLB4786777421,111,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 149.88, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:03:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 148.34, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:03:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 146.79, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:03:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.592Z
MLB4773138349,VTK009671,active,ml:MLB4773138349:MLB4786765943,1199,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""9"", ""type"": ""standard"", ""amount"": 1163.03, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:35:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""10"", ""type"": ""standard"", ""amount"": 1151.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:35:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""11"", ""type"": ""standard"", ""amount"": 1139.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:35:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.927Z
MLB4773137499,VTK009665,active,ml:MLB4773137499:MLB4786790373,167,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 149.15, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:22:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 152.29, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:22:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 150.72, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:22:07Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}]",2026-09-06T03:11:06.757Z
MLB4773133389,VTK009703,active,ml:MLB4773133389:MLB4786790443,451,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 432.62, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-26T13:12:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 428.16, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-26T13:12:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 423.7, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-26T13:12:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.758Z
MLB4773133041,VTK009700,active,item:MLB4773133041,639,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""12"", ""type"": ""standard"", ""amount"": 619.83, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T04:39:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 613.44, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T04:39:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""14"", ""type"": ""standard"", ""amount"": 607.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T04:39:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:06.917Z
MLB4773132737,VTK009699,active,item:MLB4773132737,365.37,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 490.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:23:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 485.68, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:23:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 480.62, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:23:21Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.480Z
MLB4773130907,VTK009692,active,ml:MLB4773130907:MLB4786777951,1490.1,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 1250.33, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T14:35:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 1237.44, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T14:35:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 1224.55, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T14:35:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.260Z
MLB4773130609,VTK009690,active,ml:MLB4773130609:MLB4786766415,338.45,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 319.13, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:12:08Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 315.84, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:12:08Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 312.55, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-17T15:12:08Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.100Z
MLB4773129795,VTK009682,active,ml:MLB4773129795:MLB4786778315,699,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""16"", ""type"": ""standard"", ""amount"": 678.03, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:58:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""17"", ""type"": ""standard"", ""amount"": 671.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:58:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""18"", ""type"": ""standard"", ""amount"": 664.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T20:58:05Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.104Z
MLB4773129109,VTK009680,active,ml:MLB4773129109:MLB4786791051,178.02,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 237.49, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:08:22Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 235.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:08:22Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 232.6, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:08:22Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.644Z
MLB4773128165,VTK009679,active,ml:MLB4773128165:MLB6978727712,178.55,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 238.31, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:04:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 235.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:04:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 233.4, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-13T00:04:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.652Z
MLB4773125633,VTK009666,active,ml:MLB4773125633:MLB4799211343,217.52,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 198.72, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:20:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 196.65, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:20:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 200.79, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:20:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}]",2026-09-06T03:11:08.026Z
MLB4772970809,VTK009688,active,,52.09,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 56.89, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-12T22:48:01Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 56.3, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-12T22:48:01Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 55.72, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-12T22:48:01Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:07.650Z
MLB6978727712,VTK009679,active,ml:MLB4773128165:MLB6978727712,178.55,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 173.19, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:48:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 171.41, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:48:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 169.62, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:48:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:08.181Z
MLB4786791051,VTK009680,active,ml:MLB4773129109:MLB4786791051,178.02,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""4"", ""type"": ""standard"", ""amount"": 172.68, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:47:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 170.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:47:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""6"", ""type"": ""standard"", ""amount"": 169.12, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T21:47:14Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:11:08.187Z
